start_node_id,end_node_id,relationship_type,weight
1569118810,Database,HAS_FOS,0.4452
1798749364,Differential graded algebra,HAS_FOS,0.59535
1798749364,Computer science,HAS_FOS,0.41668
1798749364,Incidence algebra,HAS_FOS,0.58791
1798749364,Algorithm,HAS_FOS,0.43278
1798749364,Monoid,HAS_FOS,0.60088
1798749364,Filtered algebra,HAS_FOS,0.58704
1798749364,Current algebra,HAS_FOS,0.55413
1798749364,Process calculus,HAS_FOS,0.60874
1798749364,Cellular algebra,HAS_FOS,0.58243
1798749364,Algebra representation,HAS_FOS,0.58229
1491239326,Adjacency list,HAS_FOS,0.53088
1491239326,Context-sensitive grammar,HAS_FOS,0.65518
1491239326,Tree-adjoining grammar,HAS_FOS,0.64861
1491239326,Terminal and nonterminal symbols,HAS_FOS,0.67049
1491239326,Nondeterministic algorithm,HAS_FOS,0.59059
1491239326,Computer science,HAS_FOS,0.43553
1491239326,Constraint graph,HAS_FOS,0.51478
1491239326,Theoretical computer science,HAS_FOS,0.45957
1491239326,Graph rewriting,HAS_FOS,0.5354
1491239326,Rewriting,HAS_FOS,0.52119
1491239326,Distributed computing,HAS_FOS,0.43005
1482748162,Computer science,HAS_FOS,0.45612
1482748162,Planner,HAS_FOS,0.49379
1482748162,Knowledge management,HAS_FOS,0.45074
1482748162,Operations research,HAS_FOS,0.46598
1482748162,Artificial intelligence,HAS_FOS,0.0
1482748162,Contingency plan,HAS_FOS,0.59656
1482748162,Contingency,HAS_FOS,0.51453
1482748162,Machine learning,HAS_FOS,0.44387
1490526406,Model checking,HAS_FOS,0.5964
1490526406,Computer science,HAS_FOS,0.4585
1490526406,Reuse,HAS_FOS,0.47012
1490526406,Theoretical computer science,HAS_FOS,0.46743
1490526406,Modal,HAS_FOS,0.52908
1573044584,Object-oriented design,HAS_FOS,0.62472
1573044584,Data structure,HAS_FOS,0.4955
1573044584,Programming language,HAS_FOS,0.45062
1573044584,Object-oriented programming,HAS_FOS,0.54766
1573044584,Method,HAS_FOS,0.61282
1573044584,Computer science,HAS_FOS,0.44545
1573044584,Correctness,HAS_FOS,0.48527
1573044584,Object model,HAS_FOS,0.61575
1573044584,Theoretical computer science,HAS_FOS,0.45567
1573044584,Invariant (mathematics),HAS_FOS,0.50841
1573044584,Software development,HAS_FOS,0.45634
1514250485,Quantum,HAS_FOS,0.41719
1514250485,Alice and Bob,HAS_FOS,0.53051
1514250485,Computer security,HAS_FOS,0.43781
1514250485,Computer science,HAS_FOS,0.43757
1514250485,Correctness,HAS_FOS,0.46744
1514250485,Smart card,HAS_FOS,0.43888
1514250485,Theoretical computer science,HAS_FOS,0.43384
1514250485,Linear code,HAS_FOS,0.43409
1514250485,Quantum cryptography,HAS_FOS,0.52254
1514250485,Quantum information,HAS_FOS,0.4955
1514250485,Quantum channel,HAS_FOS,0.48761
1978738400,Bytecode rewriting,HAS_FOS,0.0
1978738400,Programming language,HAS_FOS,0.47531
1978738400,Serialization,HAS_FOS,0.57697
1978738400,Object-oriented programming,HAS_FOS,0.55544
1978738400,Computer science,HAS_FOS,0.44899
1978738400,Theoretical computer science,HAS_FOS,0.44394
1978738400,Coding (social sciences),HAS_FOS,0.42021
1978738400,Subtyping,HAS_FOS,0.44767
1978738400,Java,HAS_FOS,0.54831
1982499516,Decision tree,HAS_FOS,0.52243
1982499516,Rule-based system,HAS_FOS,0.52359
1982499516,Instance-based learning,HAS_FOS,0.58926
1982499516,Semi-supervised learning,HAS_FOS,0.55312
1982499516,Multi-task learning,HAS_FOS,0.57807
1982499516,Pattern recognition,HAS_FOS,0.44572
1982499516,Computer science,HAS_FOS,0.44762
1982499516,Rule induction,HAS_FOS,0.59567
1982499516,Artificial intelligence,HAS_FOS,0.46017
1982499516,Case-based reasoning,HAS_FOS,0.49011
1982499516,Machine learning,HAS_FOS,0.46397
1982499516,Empirical research,HAS_FOS,0.49575
1485489906,Symmetric-key algorithm,HAS_FOS,0.54451
1485489906,Security testing,HAS_FOS,0.59772
1485489906,Security through obscurity,HAS_FOS,0.62584
1485489906,Cryptography,HAS_FOS,0.56475
1485489906,Computer security,HAS_FOS,0.46121
1485489906,Computer science,HAS_FOS,0.44879
1485489906,Encryption,HAS_FOS,0.59242
1485489906,Security association,HAS_FOS,0.62312
1485489906,Public-key cryptography,HAS_FOS,0.55677
1485489906,Computer security model,HAS_FOS,0.64793
1510795740,Cryptography,HAS_FOS,0.52935
1510795740,Computer science,HAS_FOS,0.45357
1510795740,Attribute-based encryption,HAS_FOS,0.65293
1510795740,Functional encryption,HAS_FOS,0.62778
1510795740,Encryption,HAS_FOS,0.58477
1510795740,Theoretical computer science,HAS_FOS,0.46093
1510795740,Generic group model,HAS_FOS,0.5467
1510795740,Ciphertext,HAS_FOS,0.58859
1510795740,Access structure,HAS_FOS,0.52721
1510795740,Provable security,HAS_FOS,0.53155
1577896978,Information system,HAS_FOS,0.53503
1577896978,End user,HAS_FOS,0.49453
1577896978,Problem domain,HAS_FOS,0.51413
1577896978,Computer science,HAS_FOS,0.44807
1577896978,Expert system,HAS_FOS,0.50245
1577896978,Requirements analysis,HAS_FOS,0.52715
1577896978,Knowledge management,HAS_FOS,0.45679
1577896978,Requirements elicitation,HAS_FOS,0.62603
1577896978,Human knowledge,HAS_FOS,0.0
1577896978,Knowledge acquisition,HAS_FOS,0.54913
1592879001,Software design,HAS_FOS,0.61756
1592879001,Programming language,HAS_FOS,0.47247
1592879001,Computer science,HAS_FOS,0.46163
1592879001,Theoretical computer science,HAS_FOS,0.47107
1592879001,Graph rewriting,HAS_FOS,0.64788
1592879001,Component-based software engineering,HAS_FOS,0.62836
1592879001,Software visualization,HAS_FOS,0.62823
1592879001,Software evolution,HAS_FOS,0.65206
1592879001,Goal-Driven Software Development Process,HAS_FOS,0.63645
1592879001,Software framework,HAS_FOS,0.62352
1592879001,Software development,HAS_FOS,0.62602
1547190774,Model checking,HAS_FOS,0.64424
1547190774,Computer science,HAS_FOS,0.46797
1547190774,Industrial systems,HAS_FOS,0.0
1547190774,Real-time computing,HAS_FOS,0.45803
1547190774,Real-time operating system,HAS_FOS,0.4861
1547190774,State space,HAS_FOS,0.52716
1539582128,Artifact-centric business process model,HAS_FOS,0.66153
1539582128,Business process management,HAS_FOS,0.63171
1539582128,Semantics of Business Vocabulary and Business Rules,HAS_FOS,0.70646
1539582128,Programming language,HAS_FOS,0.44745
1539582128,Software engineering,HAS_FOS,0.45838
1539582128,Computer science,HAS_FOS,0.45226
1539582128,Business logic,HAS_FOS,0.6416
1539582128,Knowledge management,HAS_FOS,0.44755
1539582128,Specification pattern,HAS_FOS,0.62136
1539582128,Business process modeling,HAS_FOS,0.64853
1539582128,Business rule,HAS_FOS,0.73661
1539582128,Business Process Model and Notation,HAS_FOS,0.62917
1548279927,Information system,HAS_FOS,0.43781
1548279927,Data mining,HAS_FOS,0.46537
1548279927,Minimum bounding rectangle,HAS_FOS,0.49478
1548279927,Database query,HAS_FOS,0.0
1548279927,Computer science,HAS_FOS,0.45074
1548279927,Search engine indexing,HAS_FOS,0.50455
1548279927,Temporal database,HAS_FOS,0.57088
1548279927,Spatial query,HAS_FOS,0.59816
1548279927,Access structure,HAS_FOS,0.47899
1507045691,Pointer (computer programming),HAS_FOS,0.53554
1507045691,Constraint generation,HAS_FOS,0.0
1507045691,Programming language,HAS_FOS,0.4749
1507045691,Compile time,HAS_FOS,0.61049
1507045691,Abstract interpretation,HAS_FOS,0.59529
1507045691,Computer science,HAS_FOS,0.47355
1507045691,Theoretical computer science,HAS_FOS,0.46964
1507045691,Aliasing,HAS_FOS,0.44683
1507045691,Program analysis,HAS_FOS,0.54917
1507045691,Semantics,HAS_FOS,0.52065
1507045691,Structural induction,HAS_FOS,0.51542
1562226375,Cryptographic protocol,HAS_FOS,0.60513
1562226375,Cryptography,HAS_FOS,0.5396
1562226375,Computer science,HAS_FOS,0.46188
1562226375,Computer security,HAS_FOS,0.46978
1562226375,Global information,HAS_FOS,0.0
1562226375,Commitment scheme,HAS_FOS,0.56975
1562226375,Cryptographic primitive,HAS_FOS,0.70443
1562226375,Security properties,HAS_FOS,0.0
1562226375,Zero-knowledge proof,HAS_FOS,0.4881
1562226375,Distributed computing,HAS_FOS,0.453
1548258731,Pointer analysis,HAS_FOS,0.69889
1548258731,Pointer (computer programming),HAS_FOS,0.65604
1548258731,Relational calculus,HAS_FOS,0.54634
1548258731,Programming language,HAS_FOS,0.45827
1548258731,Program transformation,HAS_FOS,0.50673
1548258731,Escape analysis,HAS_FOS,0.7083
1548258731,Computer science,HAS_FOS,0.44256
1548258731,Pointer swizzling,HAS_FOS,0.73628
1981020230,Weapon target assignment problem,HAS_FOS,0.6597
1981020230,Graph theory,HAS_FOS,0.47338
1981020230,Mathematical optimization,HAS_FOS,0.4751
1981020230,Quadratic assignment problem,HAS_FOS,0.64968
1981020230,Generalized assignment problem,HAS_FOS,0.69588
1981020230,Algorithm,HAS_FOS,0.46312
1981020230,Implementation,HAS_FOS,0.41408
1981020230,Assignment problem,HAS_FOS,0.63143
1981020230,Scaling,HAS_FOS,0.46269
1981020230,Linear bottleneck assignment problem,HAS_FOS,0.65903
1981020230,Mathematics,HAS_FOS,0.39418
1878915522,Linear algebra,HAS_FOS,0.53863
1878915522,Discrete mathematics,HAS_FOS,0.44111
1878915522,EdDSA,HAS_FOS,0.61396
1878915522,Fair coin,HAS_FOS,0.52196
1878915522,ElGamal signature scheme,HAS_FOS,0.71886
1878915522,Computer science,HAS_FOS,0.44256
1878915522,Theoretical computer science,HAS_FOS,0.45119
1878915522,Linear code,HAS_FOS,0.5826
1878915522,Authentication scheme,HAS_FOS,0.0
1878915522,Schnorr signature,HAS_FOS,0.70897
1985318592,Simulated annealing,HAS_FOS,0.56871
1985318592,Discrete mathematics,HAS_FOS,0.46269
1985318592,Combinatorics,HAS_FOS,0.46459
1985318592,Polynomial,HAS_FOS,0.53937
1985318592,Cardinality,HAS_FOS,0.588
1985318592,Adaptive simulated annealing,HAS_FOS,0.60647
1985318592,Hopcroft–Karp algorithm,HAS_FOS,0.64328
1985318592,Matching (graph theory),HAS_FOS,0.60006
1985318592,Time complexity,HAS_FOS,0.58577
1985318592,Mathematics,HAS_FOS,0.41453
1985318592,Blossom algorithm,HAS_FOS,0.5976
1576341517,Test harness,HAS_FOS,0.66909
1576341517,Test suite,HAS_FOS,0.69839
1576341517,Test Management Approach,HAS_FOS,0.65243
1576341517,Software engineering,HAS_FOS,0.47099
1576341517,TTCN,HAS_FOS,0.60953
1576341517,Systems engineering,HAS_FOS,0.46243
1576341517,Correctness,HAS_FOS,0.51996
1576341517,Formal specification,HAS_FOS,0.54487
1576341517,Conformance testing,HAS_FOS,0.54003
1576341517,Heuristics,HAS_FOS,0.51437
1576341517,Engineering,HAS_FOS,0.40902
1643928249,Cryptography,HAS_FOS,0.50944
1643928249,Algorithm,HAS_FOS,0.4343
1643928249,Random oracle,HAS_FOS,0.54117
1643928249,Tate pairing,HAS_FOS,0.59429
1643928249,Theoretical computer science,HAS_FOS,0.44838
1643928249,ID-based cryptography,HAS_FOS,0.55284
1643928249,Public-key cryptography,HAS_FOS,0.53319
1643928249,Key escrow,HAS_FOS,0.54603
1643928249,Mathematics,HAS_FOS,0.39369
1643928249,Schnorr signature,HAS_FOS,0.62868
1643928249,Weil pairing,HAS_FOS,0.55002
1507714685,Product engineering,HAS_FOS,0.60787
1507714685,Architecture,HAS_FOS,0.44068
1507714685,Systems engineering,HAS_FOS,0.45759
1507714685,Feature model,HAS_FOS,0.60059
1507714685,Software product line,HAS_FOS,0.65941
1507714685,Product design specification,HAS_FOS,0.5829
1507714685,Software development process,HAS_FOS,0.52622
1507714685,Engineering,HAS_FOS,0.3938
1507714685,Software development,HAS_FOS,0.53277
1507714685,Class diagram,HAS_FOS,0.47749
1984103551,Discrete mathematics,HAS_FOS,0.45885
1984103551,Combinatorics,HAS_FOS,0.46367
1984103551,Constraint graph,HAS_FOS,0.44145
1984103551,Hypergraph,HAS_FOS,0.53697
1984103551,Degree (graph theory),HAS_FOS,0.51102
1984103551,Projective plane,HAS_FOS,0.50134
1984103551,Corollary,HAS_FOS,0.41223
1984103551,Mathematics,HAS_FOS,0.40295
1541146916,Abstract data type,HAS_FOS,0.54077
1541146916,Information integration,HAS_FOS,0.59477
1541146916,Information retrieval,HAS_FOS,0.47285
1541146916,Computer science,HAS_FOS,0.46145
1541146916,Database testing,HAS_FOS,0.61945
1541146916,Database,HAS_FOS,0.47118
1541146916,Query plan,HAS_FOS,0.57213
1834198313,Discrete mathematics,HAS_FOS,0.45297
1834198313,Modal μ-calculus,HAS_FOS,0.68125
1834198313,Autoepistemic logic,HAS_FOS,0.67213
1834198313,Computer science,HAS_FOS,0.40434
1834198313,Zeroth-order logic,HAS_FOS,0.7094
1834198313,Resolution (logic),HAS_FOS,0.65031
1834198313,Well-formed formula,HAS_FOS,0.70859
1834198313,Propositional variable,HAS_FOS,0.76837
1834198313,Intermediate logic,HAS_FOS,0.65762
1834198313,Propositional formula,HAS_FOS,0.6617
1866896089,Kripke structure,HAS_FOS,0.58886
1866896089,Model checking,HAS_FOS,0.66398
1866896089,Computer science,HAS_FOS,0.47262
1866896089,Symbolic verification,HAS_FOS,0.0
1866896089,Algorithm,HAS_FOS,0.45668
1866896089,Systems design,HAS_FOS,0.47857
1866896089,Theoretical computer science,HAS_FOS,0.47156
1866896089,Execution unit,HAS_FOS,0.51299
1866896089,Symbolic trajectory evaluation,HAS_FOS,0.76406
1866896089,Constrained optimization,HAS_FOS,0.52452
1866896089,Formal verification,HAS_FOS,0.57442
1983818780,Computer science,HAS_FOS,0.45863
1983818780,Scheduling (computing),HAS_FOS,0.60829
1983818780,Scheduling system,HAS_FOS,0.0
1983818780,Human–computer interaction,HAS_FOS,0.46055
1983818780,Controlled experiment,HAS_FOS,0.0
1585389879,Pseudorandom function family,HAS_FOS,0.63833
1585389879,Computer science,HAS_FOS,0.44686
1585389879,Collision resistance,HAS_FOS,0.65955
1585389879,Cryptographic hash function,HAS_FOS,0.64488
1585389879,Random oracle,HAS_FOS,0.63244
1585389879,Computer network,HAS_FOS,0.43761
1585389879,Cryptographic primitive,HAS_FOS,0.64375
1585389879,Theoretical computer science,HAS_FOS,0.44896
1585389879,SWIFFT,HAS_FOS,0.68457
1585389879,Security of cryptographic hash functions,HAS_FOS,0.64786
1585389879,Secure Hash Algorithm,HAS_FOS,0.62964
1585389879,Distributed computing,HAS_FOS,0.43711
13756767,Graphics,HAS_FOS,0.49748
13756767,Integrated Services Digital Network,HAS_FOS,0.48037
13756767,Petri net,HAS_FOS,0.61964
13756767,Protocol analysis,HAS_FOS,0.51373
13756767,Computer science,HAS_FOS,0.46057
13756767,Finite-state machine,HAS_FOS,0.5093
13756767,Emulation,HAS_FOS,0.53592
13756767,Communications protocol,HAS_FOS,0.56068
13756767,Distributed computing,HAS_FOS,0.46152
1689722639,Analysis tools,HAS_FOS,0.0
1689722639,Programming language,HAS_FOS,0.45479
1689722639,Computer science,HAS_FOS,0.45001
1689722639,Computer Aided Design,HAS_FOS,0.48965
1689722639,Control flow,HAS_FOS,0.47536
1689722639,Parallel computing,HAS_FOS,0.44111
1689722639,X.21,HAS_FOS,0.51536
1689722639,Deadlock prevention algorithms,HAS_FOS,0.4316
1689722639,Graph model,HAS_FOS,0.0
1689722639,Data flow diagram,HAS_FOS,0.51166
1689722639,Distributed computing,HAS_FOS,0.4483
1689722639,Communications protocol,HAS_FOS,0.47742
1874448623,Analyser,HAS_FOS,0.58516
1874448623,Logic program,HAS_FOS,0.0
1874448623,Programming language,HAS_FOS,0.47576
1874448623,Type checking,HAS_FOS,0.0
1874448623,Reuse,HAS_FOS,0.43827
1874448623,Computer science,HAS_FOS,0.45821
1874448623,Permutation,HAS_FOS,0.45774
1874448623,Algorithm,HAS_FOS,0.44999
1874448623,Theoretical computer science,HAS_FOS,0.45909
1874448623,Prolog,HAS_FOS,0.60583
1874448623,Executable,HAS_FOS,0.51584
1574111330,Data point,HAS_FOS,0.49022
1574111330,Discrete mathematics,HAS_FOS,0.45443
1574111330,A priori and a posteriori,HAS_FOS,0.47052
1574111330,Support vector machine,HAS_FOS,0.48356
1574111330,Artificial intelligence,HAS_FOS,0.0
1574111330,Structural risk minimization,HAS_FOS,0.4613
1574111330,Gramian matrix,HAS_FOS,0.47226
1574111330,Statistical theory,HAS_FOS,0.48145
1574111330,Classifier (linguistics),HAS_FOS,0.46877
1574111330,Machine learning,HAS_FOS,0.42089
1574111330,Mathematics,HAS_FOS,0.43338
1574111330,Eigenvalues and eigenvectors,HAS_FOS,0.48846
1973874773,World Wide Web,HAS_FOS,0.45414
1973874773,Authentication,HAS_FOS,0.50525
1973874773,Confidentiality,HAS_FOS,0.47512
1973874773,Mailing list,HAS_FOS,0.56673
1973874773,Computer science,HAS_FOS,0.42013
1973874773,Computer security,HAS_FOS,0.45032
1973874773,Eudora,HAS_FOS,0.40453
1973874773,Java,HAS_FOS,0.48434
1973874773,Private information retrieval,HAS_FOS,0.45112
1973874773,Spamming,HAS_FOS,0.47511
1512558044,Applied mathematics,HAS_FOS,0.44735
1512558044,Discrete mathematics,HAS_FOS,0.43244
1512558044,Mathematical optimization,HAS_FOS,0.42562
1512558044,Radial basis function kernel,HAS_FOS,0.69666
1512558044,Kernel embedding of distributions,HAS_FOS,0.72128
1512558044,Kernel Fisher discriminant analysis,HAS_FOS,0.68882
1512558044,Kernel principal component analysis,HAS_FOS,0.71907
1512558044,Polynomial kernel,HAS_FOS,0.70038
1512558044,Variable kernel density estimation,HAS_FOS,0.75853
1512558044,Kernel regression,HAS_FOS,0.69498
1512558044,Mathematics,HAS_FOS,0.41938
1512558044,Kernel (statistics),HAS_FOS,0.71645
1983792103,Automated reasoning,HAS_FOS,0.42168
1983792103,Partial-order planning,HAS_FOS,0.51391
1983792103,Computer science,HAS_FOS,0.38155
1983792103,Artificial intelligence,HAS_FOS,0.38415
1520067393,Artifact-centric business process model,HAS_FOS,0.64802
1520067393,Business case,HAS_FOS,0.63846
1520067393,Computer science,HAS_FOS,0.44591
1520067393,Knowledge management,HAS_FOS,0.47852
1520067393,Business requirements,HAS_FOS,0.63805
1520067393,Business process modeling,HAS_FOS,0.68145
1520067393,Business process discovery,HAS_FOS,0.62687
1520067393,Business Process Model and Notation,HAS_FOS,0.64746
1520067393,Business rule,HAS_FOS,0.66923
1520067393,Management science,HAS_FOS,0.47029
1520067393,Business architecture,HAS_FOS,0.63843
1520067393,Process management,HAS_FOS,0.48399
130930458,Beacon,HAS_FOS,0.45208
130930458,Facial recognition system,HAS_FOS,0.45285
130930458,3D computer graphics,HAS_FOS,0.53297
130930458,Computer science,HAS_FOS,0.44212
130930458,Wearable computer,HAS_FOS,0.58983
130930458,Simulation,HAS_FOS,0.43759
130930458,Augmented reality,HAS_FOS,0.64142
130930458,Computer-mediated reality,HAS_FOS,0.64773
130930458,Human–computer interaction,HAS_FOS,0.47432
130930458,Overlay,HAS_FOS,0.45334
130930458,Computation,HAS_FOS,0.41561
1635782815,Domain analysis,HAS_FOS,0.57427
1635782815,Product engineering,HAS_FOS,0.62382
1635782815,Domain engineering,HAS_FOS,0.6433
1635782815,Software engineering,HAS_FOS,0.47459
1635782815,Feature-oriented domain analysis,HAS_FOS,0.67585
1635782815,Computer science,HAS_FOS,0.45798
1635782815,Software,HAS_FOS,0.50369
1635782815,Software product line,HAS_FOS,0.69702
1635782815,Software development,HAS_FOS,0.60935
1635782815,New product development,HAS_FOS,0.59422
1511122729,Middleware,HAS_FOS,0.58207
1511122729,Mobile computing,HAS_FOS,0.64743
1511122729,Middleware (distributed applications),HAS_FOS,0.60981
1511122729,Mobile search,HAS_FOS,0.6253
1511122729,Interoperability,HAS_FOS,0.62039
1511122729,Computer science,HAS_FOS,0.44302
1511122729,Computer network,HAS_FOS,0.46088
1511122729,Mobile device,HAS_FOS,0.537
1511122729,Mobile Web,HAS_FOS,0.6327
1511122729,Service discovery,HAS_FOS,0.63557
1511122729,Distributed computing,HAS_FOS,0.45952
1874626977,Iterative reconstruction,HAS_FOS,0.49735
1874626977,Computer vision,HAS_FOS,0.4797
1874626977,Computer science,HAS_FOS,0.4409
1874626977,Camera auto-calibration,HAS_FOS,0.64965
1874626977,Robustness (computer science),HAS_FOS,0.46094
1874626977,Projective reconstruction,HAS_FOS,0.0
1874626977,Artificial intelligence,HAS_FOS,0.0
1874626977,Application software,HAS_FOS,0.44251
1874626977,Video camera,HAS_FOS,0.59023
1874626977,Robot,HAS_FOS,0.45097
1874626977,Calibration,HAS_FOS,0.40807
176704956,Business process management,HAS_FOS,0.63844
176704956,Workflow Management Coalition,HAS_FOS,0.67187
176704956,Workflow technology,HAS_FOS,0.76877
176704956,Computer science,HAS_FOS,0.46058
176704956,Windows Workflow Foundation,HAS_FOS,0.71036
176704956,XPDL,HAS_FOS,0.69737
176704956,Workflow engine,HAS_FOS,0.79486
176704956,Workflow management system,HAS_FOS,0.76526
176704956,Workflow,HAS_FOS,0.68022
176704956,Distributed computing,HAS_FOS,0.46353
1943109301,Data mining,HAS_FOS,0.46863
1943109301,Subspace topology,HAS_FOS,0.4874
1943109301,Block cipher,HAS_FOS,0.48157
1943109301,Cryptography,HAS_FOS,0.46816
1943109301,Computer science,HAS_FOS,0.45433
1943109301,Heuristics,HAS_FOS,0.48686
1943109301,Preprocessor,HAS_FOS,0.47168
1943109301,Linear discriminant analysis,HAS_FOS,0.52842
1943109301,Conditional entropy,HAS_FOS,0.45628
1943109301,Principal component analysis,HAS_FOS,0.45896
1599759243,Hybrid cryptosystem,HAS_FOS,0.67959
1599759243,Cramer–Shoup cryptosystem,HAS_FOS,0.63425
1599759243,Computer science,HAS_FOS,0.44056
1599759243,Goldwasser–Micali cryptosystem,HAS_FOS,0.6472
1599759243,Benaloh cryptosystem,HAS_FOS,0.6225
1599759243,Deterministic encryption,HAS_FOS,0.64577
1599759243,Plaintext-aware encryption,HAS_FOS,0.66114
1599759243,Theoretical computer science,HAS_FOS,0.43761
1599759243,Cryptosystem,HAS_FOS,0.71042
1599759243,Threshold cryptosystem,HAS_FOS,0.66036
1582599909,Horn clause,HAS_FOS,0.57369
1582599909,Programming language,HAS_FOS,0.46136
1582599909,Negation,HAS_FOS,0.50429
1582599909,Viewpoints,HAS_FOS,0.44551
1582599909,Determinism,HAS_FOS,0.47599
1582599909,Computer science,HAS_FOS,0.4542
1582599909,Database theory,HAS_FOS,0.59737
1582599909,Closed-world assumption,HAS_FOS,0.55684
1582599909,Datalog,HAS_FOS,0.61697
1582599909,Semantics,HAS_FOS,0.48707
1582599909,Database,HAS_FOS,0.41982
1897293279,Data mining,HAS_FOS,0.45023
1897293279,Abstraction,HAS_FOS,0.44312
1897293279,Soft systems methodology,HAS_FOS,0.4786
1897293279,Computer science,HAS_FOS,0.46117
1897293279,Anecdotal evidence,HAS_FOS,0.47789
1897293279,Database design,HAS_FOS,0.57545
1897293279,Animation,HAS_FOS,0.49653
1897293279,User requirements document,HAS_FOS,0.53042
1897293279,Database,HAS_FOS,0.45316
1897293279,Empirical research,HAS_FOS,0.50679
1897293279,Entity–relationship model,HAS_FOS,0.58699
1840332567,Graph theory,HAS_FOS,0.45496
1840332567,Parallel algorithm,HAS_FOS,0.46826
1840332567,Computer science,HAS_FOS,0.45652
1840332567,Permutation,HAS_FOS,0.42082
1840332567,Parallel computing,HAS_FOS,0.45839
1840332567,Computational geometry,HAS_FOS,0.455
1840332567,Input/output,HAS_FOS,0.4724
1840332567,Sorting,HAS_FOS,0.47293
1840332567,Computational science,HAS_FOS,0.45353
1840332567,Sparse matrix,HAS_FOS,0.47602
1840332567,Computation,HAS_FOS,0.46358
1840332567,Distributed computing,HAS_FOS,0.4496
1532167182,Algebraic specification,HAS_FOS,0.64644
1532167182,Algebraic number,HAS_FOS,0.48611
1532167182,Transformation (function),HAS_FOS,0.54927
1532167182,Programming language,HAS_FOS,0.46992
1532167182,Computer science,HAS_FOS,0.45419
1532167182,Concrete syntax,HAS_FOS,0.0
1532167182,Transformation algorithm,HAS_FOS,0.0
1532167182,Theoretical computer science,HAS_FOS,0.459
1532167182,Program development,HAS_FOS,0.0
1532167182,Abstract syntax,HAS_FOS,0.60573
1605786664,Weak key,HAS_FOS,0.64787
1605786664,Authentication,HAS_FOS,0.43203
1605786664,Computer science,HAS_FOS,0.4195
1605786664,Cryptography,HAS_FOS,0.46164
1605786664,Theoretical computer science,HAS_FOS,0.43533
1605786664,Encryption,HAS_FOS,0.45043
1605786664,Public-key cryptography,HAS_FOS,0.52742
1605786664,Distributed computing,HAS_FOS,0.39545
1986269798,Data collection,HAS_FOS,0.52346
1986269798,Software engineering,HAS_FOS,0.46569
1986269798,Software quality analyst,HAS_FOS,0.60607
1986269798,Computer science,HAS_FOS,0.46499
1986269798,Package development process,HAS_FOS,0.57642
1986269798,Error detection and correction,HAS_FOS,0.51583
1986269798,Software development process,HAS_FOS,0.60171
1986269798,Software construction,HAS_FOS,0.59896
1986269798,Computer programming,HAS_FOS,0.52705
1986269798,Software development,HAS_FOS,0.60863
1979352897,Information system,HAS_FOS,0.56806
1979352897,Action research,HAS_FOS,0.62623
1979352897,Engineering,HAS_FOS,0.40758
1979352897,Mainstream,HAS_FOS,0.47277
1979352897,Management science,HAS_FOS,0.4697
1591473542,Information theory,HAS_FOS,0.46163
1591473542,Steganography,HAS_FOS,0.46481
1591473542,Embedding,HAS_FOS,0.44845
1591473542,Computer science,HAS_FOS,0.45259
1591473542,Computer security,HAS_FOS,0.44803
1591473542,Cryptography,HAS_FOS,0.48705
1591473542,Information protection policy,HAS_FOS,0.51177
1591473542,Communication theory,HAS_FOS,0.46184
1591473542,Theoretical computer science,HAS_FOS,0.44169
1591473542,Analogy,HAS_FOS,0.4342
1591473542,Copy protection,HAS_FOS,0.45416
1600310561,Model elimination,HAS_FOS,0.56365
1600310561,First order,HAS_FOS,0.0
1600310561,Proof calculus,HAS_FOS,0.69408
1600310561,Negation introduction,HAS_FOS,0.61421
1600310561,Rule of inference,HAS_FOS,0.5646
1600310561,Calculus,HAS_FOS,0.46987
1600310561,Mathematics,HAS_FOS,0.41302
1978484347,Information system,HAS_FOS,0.4186
1978484347,Market economy,HAS_FOS,0.43007
1978484347,Technological revolution,HAS_FOS,0.52871
1978484347,Information technology,HAS_FOS,0.45037
1978484347,Computer science,HAS_FOS,0.3462
1978484347,Theoretical computer science,HAS_FOS,0.32625
1978484347,Management,HAS_FOS,0.38574
1978484347,Tertiary sector of the economy,HAS_FOS,0.45095
1978484347,Productivity paradox,HAS_FOS,0.5775
1605873790,Data mining,HAS_FOS,0.45941
1605873790,Information retrieval,HAS_FOS,0.47534
1605873790,Query expansion,HAS_FOS,0.71116
1605873790,Data retrieval,HAS_FOS,0.63412
1605873790,Computer science,HAS_FOS,0.44917
1605873790,Search engine indexing,HAS_FOS,0.59227
1605873790,Finite-state machine,HAS_FOS,0.46982
1605873790,Document retrieval,HAS_FOS,0.64724
1605873790,Vector space model,HAS_FOS,0.6686
1605873790,Probabilistic logic,HAS_FOS,0.48777
1605873790,Concept search,HAS_FOS,0.63665
1605873790,Database,HAS_FOS,0.44517
1857507360,Delta,HAS_FOS,0.40427
1857507360,Computer science,HAS_FOS,0.42386
1857507360,Network packet,HAS_FOS,0.53719
1857507360,Queue,HAS_FOS,0.44778
1857507360,Parallel computing,HAS_FOS,0.44801
1857507360,Computer network,HAS_FOS,0.46257
1857507360,Packet communication,HAS_FOS,0.0
1857507360,Packet communication architecture,HAS_FOS,0.0
1857507360,Multistage interconnection networks,HAS_FOS,0.68614
1857507360,Real-time computing,HAS_FOS,0.44118
1857507360,Crossbar switch,HAS_FOS,0.56523
30858885,Discrete mathematics,HAS_FOS,0.44892
